,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
233,0.356,0.0937,8,-16.64,0,0.0353,0.957,0.096,0.209,0.278,86.669,audio_features,3PJMsxg6rz9FOo6xNiASXz,spotify:track:3PJMsxg6rz9FOo6xNiASXz,https://api.spotify.com/v1/tracks/3PJMsxg6rz9FOo6xNiASXz,https://api.spotify.com/v1/audio-analysis/3PJMsxg6rz9FOo6xNiASXz,342373,3
234,0.456,0.222,0,-16.879,1,0.0354,0.938,0.806,0.24,0.15,112.725,audio_features,4qRJ7ZJyfzchEd2fjle7Bz,spotify:track:4qRJ7ZJyfzchEd2fjle7Bz,https://api.spotify.com/v1/tracks/4qRJ7ZJyfzchEd2fjle7Bz,https://api.spotify.com/v1/audio-analysis/4qRJ7ZJyfzchEd2fjle7Bz,392000,4
235,0.313,0.0437,6,-22.627,1,0.0315,0.989,0.148,0.209,0.0625,100.827,audio_features,1CTex49P0iWwzUGsMNjgaV,spotify:track:1CTex49P0iWwzUGsMNjgaV,https://api.spotify.com/v1/tracks/1CTex49P0iWwzUGsMNjgaV,https://api.spotify.com/v1/audio-analysis/1CTex49P0iWwzUGsMNjgaV,192867,1
236,0.412,0.195,8,-10.288,1,0.0331,0.9,0.709,0.106,0.0778,133.918,audio_features,1czzmAtPTw287TyMQEfCfg,spotify:track:1czzmAtPTw287TyMQEfCfg,https://api.spotify.com/v1/tracks/1czzmAtPTw287TyMQEfCfg,https://api.spotify.com/v1/audio-analysis/1czzmAtPTw287TyMQEfCfg,372493,4
237,0.598,0.187,10,-15.57,0,0.0484,0.643,0.0439,0.0797,0.399,93.216,audio_features,2kHsFZZipGAI168yh21B0p,spotify:track:2kHsFZZipGAI168yh21B0p,https://api.spotify.com/v1/tracks/2kHsFZZipGAI168yh21B0p,https://api.spotify.com/v1/audio-analysis/2kHsFZZipGAI168yh21B0p,425582,4
238,0.184,0.543,11,-13.583,0,0.0391,0.016,0.0,0.105,0.211,98.4,audio_features,2gG3ivmsfylVXLyIJvLXyN,spotify:track:2gG3ivmsfylVXLyIJvLXyN,https://api.spotify.com/v1/tracks/2gG3ivmsfylVXLyIJvLXyN,https://api.spotify.com/v1/audio-analysis/2gG3ivmsfylVXLyIJvLXyN,396067,3
239,0.34,0.0837,3,-12.072,1,0.042,0.985,0.761,0.0945,0.119,138.689,audio_features,0IffIW3eyCx9aZ36IqOu5o,spotify:track:0IffIW3eyCx9aZ36IqOu5o,https://api.spotify.com/v1/tracks/0IffIW3eyCx9aZ36IqOu5o,https://api.spotify.com/v1/audio-analysis/0IffIW3eyCx9aZ36IqOu5o,414240,3
240,0.387,0.117,0,-17.803,1,0.0299,0.925,0.000171,0.109,0.166,93.575,audio_features,66iKqUazBbTlAEjcZrpDkD,spotify:track:66iKqUazBbTlAEjcZrpDkD,https://api.spotify.com/v1/tracks/66iKqUazBbTlAEjcZrpDkD,https://api.spotify.com/v1/audio-analysis/66iKqUazBbTlAEjcZrpDkD,151867,4
241,0.581,0.163,0,-16.612,0,0.0547,0.926,0.861,0.116,0.448,88.101,audio_features,3hY3MPL9hAITPgVfiVlL5K,spotify:track:3hY3MPL9hAITPgVfiVlL5K,https://api.spotify.com/v1/tracks/3hY3MPL9hAITPgVfiVlL5K,https://api.spotify.com/v1/audio-analysis/3hY3MPL9hAITPgVfiVlL5K,347773,4
242,0.497,0.086,7,-13.579,1,0.0443,0.974,0.00106,0.124,0.171,129.332,audio_features,6cRsRBzSaGwfnMMqNSjtFY,spotify:track:6cRsRBzSaGwfnMMqNSjtFY,https://api.spotify.com/v1/tracks/6cRsRBzSaGwfnMMqNSjtFY,https://api.spotify.com/v1/audio-analysis/6cRsRBzSaGwfnMMqNSjtFY,228360,4
243,0.438,0.106,0,-14.939,1,0.0353,0.947,0.000103,0.147,0.0508,118.785,audio_features,5m3XMzewNg9EADweC7j7Nn,spotify:track:5m3XMzewNg9EADweC7j7Nn,https://api.spotify.com/v1/tracks/5m3XMzewNg9EADweC7j7Nn,https://api.spotify.com/v1/audio-analysis/5m3XMzewNg9EADweC7j7Nn,291173,4
244,0.653,0.368,10,-11.567,0,0.0439,0.875,0.00305,0.0972,0.249,117.161,audio_features,4w7EnqiLksvE6rcuR8F8bn,spotify:track:4w7EnqiLksvE6rcuR8F8bn,https://api.spotify.com/v1/tracks/4w7EnqiLksvE6rcuR8F8bn,https://api.spotify.com/v1/audio-analysis/4w7EnqiLksvE6rcuR8F8bn,524093,4
245,0.439,0.082,0,-17.066,1,0.0407,0.972,0.893,0.0913,0.492,124.69,audio_features,08rTZ8jNknn8VBS3v2o8pT,spotify:track:08rTZ8jNknn8VBS3v2o8pT,https://api.spotify.com/v1/tracks/08rTZ8jNknn8VBS3v2o8pT,https://api.spotify.com/v1/audio-analysis/08rTZ8jNknn8VBS3v2o8pT,195160,4
246,0.621,0.0335,2,-21.479,0,0.0395,0.555,0.93,0.218,0.126,104.036,audio_features,3QxZooLdeJBAf0x405DDI7,spotify:track:3QxZooLdeJBAf0x405DDI7,https://api.spotify.com/v1/tracks/3QxZooLdeJBAf0x405DDI7,https://api.spotify.com/v1/audio-analysis/3QxZooLdeJBAf0x405DDI7,243333,4
247,0.546,0.322,0,-19.111,1,0.037,0.662,0.0299,0.76,0.488,96.07,audio_features,5vze3yFdib2nLOqpmzl5wO,spotify:track:5vze3yFdib2nLOqpmzl5wO,https://api.spotify.com/v1/tracks/5vze3yFdib2nLOqpmzl5wO,https://api.spotify.com/v1/audio-analysis/5vze3yFdib2nLOqpmzl5wO,407587,4
248,0.47,0.684,4,-7.873,0,0.0377,0.714,1.92e-05,0.0797,0.483,128.506,audio_features,2PGjqrXgOBqP8G4R6EKmpR,spotify:track:2PGjqrXgOBqP8G4R6EKmpR,https://api.spotify.com/v1/tracks/2PGjqrXgOBqP8G4R6EKmpR,https://api.spotify.com/v1/audio-analysis/2PGjqrXgOBqP8G4R6EKmpR,399467,4
249,0.446,0.0879,4,-15.059,0,0.0392,0.936,0.0,0.104,0.154,119.511,audio_features,4LSplRZj1Xk5JUCARpUV8j,spotify:track:4LSplRZj1Xk5JUCARpUV8j,https://api.spotify.com/v1/tracks/4LSplRZj1Xk5JUCARpUV8j,https://api.spotify.com/v1/audio-analysis/4LSplRZj1Xk5JUCARpUV8j,203000,4
0,0.641,0.0366,0,-26.04,1,0.0428,0.872,0.155,0.107,0.196,102.778,audio_features,0ZK55vvr1yrm6HXMoUhugy,spotify:track:0ZK55vvr1yrm6HXMoUhugy,https://api.spotify.com/v1/tracks/0ZK55vvr1yrm6HXMoUhugy,https://api.spotify.com/v1/audio-analysis/0ZK55vvr1yrm6HXMoUhugy,340333,4
1,0.61,0.414,7,-9.503,0,0.0518,0.674,0.00862,0.141,0.509,121.968,audio_features,58auzrd6rwCLuWleG4bCAy,spotify:track:58auzrd6rwCLuWleG4bCAy,https://api.spotify.com/v1/tracks/58auzrd6rwCLuWleG4bCAy,https://api.spotify.com/v1/audio-analysis/58auzrd6rwCLuWleG4bCAy,546000,4
2,0.599,0.444,5,-8.648,0,0.044,0.82,0.000474,0.122,0.508,142.81,audio_features,10kVwPSRjUYja0EtdqmXHe,spotify:track:10kVwPSRjUYja0EtdqmXHe,https://api.spotify.com/v1/tracks/10kVwPSRjUYja0EtdqmXHe,https://api.spotify.com/v1/audio-analysis/10kVwPSRjUYja0EtdqmXHe,369387,4
3,0.465,0.35,3,-12.977,1,0.0403,0.41,0.279,0.135,0.62,93.336,audio_features,6YYu8qFzcY1ZyzzsJIQM12,spotify:track:6YYu8qFzcY1ZyzzsJIQM12,https://api.spotify.com/v1/tracks/6YYu8qFzcY1ZyzzsJIQM12,https://api.spotify.com/v1/audio-analysis/6YYu8qFzcY1ZyzzsJIQM12,688133,4
4,0.562,0.447,8,-9.363,1,0.0636,0.633,0.125,0.0884,0.471,68.957,audio_features,7iOTBeLm5qR9N23fjQy8Kl,spotify:track:7iOTBeLm5qR9N23fjQy8Kl,https://api.spotify.com/v1/tracks/7iOTBeLm5qR9N23fjQy8Kl,https://api.spotify.com/v1/audio-analysis/7iOTBeLm5qR9N23fjQy8Kl,297040,4
5,0.523,0.33,0,-10.549,0,0.0435,0.92,0.0103,0.0808,0.707,159.949,audio_features,35hrtW3WmLUVn32cOjFa6f,spotify:track:35hrtW3WmLUVn32cOjFa6f,https://api.spotify.com/v1/tracks/35hrtW3WmLUVn32cOjFa6f,https://api.spotify.com/v1/audio-analysis/35hrtW3WmLUVn32cOjFa6f,192186,4
6,0.47,0.308,5,-18.663,1,0.0369,0.82,0.039,0.115,0.857,115.459,audio_features,4aThNuFztJ15YremppiZUJ,spotify:track:4aThNuFztJ15YremppiZUJ,https://api.spotify.com/v1/tracks/4aThNuFztJ15YremppiZUJ,https://api.spotify.com/v1/audio-analysis/4aThNuFztJ15YremppiZUJ,203467,4
7,0.803,0.335,8,-13.331,1,0.0451,0.579,0.0128,0.0849,0.786,132.682,audio_features,18A1V1vsy5YgHFqb4galTw,spotify:track:18A1V1vsy5YgHFqb4galTw,https://api.spotify.com/v1/tracks/18A1V1vsy5YgHFqb4galTw,https://api.spotify.com/v1/audio-analysis/18A1V1vsy5YgHFqb4galTw,330440,4
8,0.62,0.203,8,-15.599,0,0.0341,0.798,0.501,0.0649,0.27,116.8,audio_features,56elAIX47Q7vSQ1bpKNhHo,spotify:track:56elAIX47Q7vSQ1bpKNhHo,https://api.spotify.com/v1/tracks/56elAIX47Q7vSQ1bpKNhHo,https://api.spotify.com/v1/audio-analysis/56elAIX47Q7vSQ1bpKNhHo,487280,4
9,0.511,0.431,0,-9.372,0,0.0583,0.686,0.753,0.233,0.699,131.309,audio_features,189Ut7anuQjKNbiHIHBOaa,spotify:track:189Ut7anuQjKNbiHIHBOaa,https://api.spotify.com/v1/tracks/189Ut7anuQjKNbiHIHBOaa,https://api.spotify.com/v1/audio-analysis/189Ut7anuQjKNbiHIHBOaa,297493,4
10,0.52,0.216,7,-19.432,1,0.0404,0.787,0.318,0.117,0.368,144.849,audio_features,3MorzsnlfKD1SlMWdDtKwb,spotify:track:3MorzsnlfKD1SlMWdDtKwb,https://api.spotify.com/v1/tracks/3MorzsnlfKD1SlMWdDtKwb,https://api.spotify.com/v1/audio-analysis/3MorzsnlfKD1SlMWdDtKwb,464613,4
11,0.433,0.367,3,-15.473,1,0.0394,0.767,0.588,0.126,0.616,147.006,audio_features,2ul1uIgptw43J3BkpA2g69,spotify:track:2ul1uIgptw43J3BkpA2g69,https://api.spotify.com/v1/tracks/2ul1uIgptw43J3BkpA2g69,https://api.spotify.com/v1/audio-analysis/2ul1uIgptw43J3BkpA2g69,459866,4
12,0.631,0.48,5,-12.429,0,0.037,0.873,0.459,0.122,0.868,96.439,audio_features,18Rt4272J5ngkGAWUtWBzk,spotify:track:18Rt4272J5ngkGAWUtWBzk,https://api.spotify.com/v1/tracks/18Rt4272J5ngkGAWUtWBzk,https://api.spotify.com/v1/audio-analysis/18Rt4272J5ngkGAWUtWBzk,427000,4
13,0.442,0.677,8,-9.76,1,0.144,0.513,0.1,0.282,0.649,123.31,audio_features,3FbVaUe0hFeLKun8dHAOls,spotify:track:3FbVaUe0hFeLKun8dHAOls,https://api.spotify.com/v1/tracks/3FbVaUe0hFeLKun8dHAOls,https://api.spotify.com/v1/audio-analysis/3FbVaUe0hFeLKun8dHAOls,762667,4
14,0.571,0.437,10,-11.839,1,0.0329,0.896,0.0328,0.0798,0.797,83.762,audio_features,6uVi3VWCVMfXviWa8DTCwN,spotify:track:6uVi3VWCVMfXviWa8DTCwN,https://api.spotify.com/v1/tracks/6uVi3VWCVMfXviWa8DTCwN,https://api.spotify.com/v1/audio-analysis/6uVi3VWCVMfXviWa8DTCwN,166613,4
15,0.575,0.283,5,-13.333,0,0.0457,0.961,0.204,0.104,0.659,152.929,audio_features,1xlNWhgv6MgVKvGK3ZXauZ,spotify:track:1xlNWhgv6MgVKvGK3ZXauZ,https://api.spotify.com/v1/tracks/1xlNWhgv6MgVKvGK3ZXauZ,https://api.spotify.com/v1/audio-analysis/1xlNWhgv6MgVKvGK3ZXauZ,442400,3
16,0.58,0.48,7,-7.682,0,0.0339,0.837,0.00432,0.171,0.48,108.892,audio_features,7CnOzCWGrTINcDExG6u99y,spotify:track:7CnOzCWGrTINcDExG6u99y,https://api.spotify.com/v1/tracks/7CnOzCWGrTINcDExG6u99y,https://api.spotify.com/v1/audio-analysis/7CnOzCWGrTINcDExG6u99y,563613,4
17,0.544,0.376,10,-14.023,1,0.0376,0.766,0.0144,0.135,0.582,82.3,audio_features,5anYdzYJguGLEcbgL6G2Qm,spotify:track:5anYdzYJguGLEcbgL6G2Qm,https://api.spotify.com/v1/tracks/5anYdzYJguGLEcbgL6G2Qm,https://api.spotify.com/v1/audio-analysis/5anYdzYJguGLEcbgL6G2Qm,277373,4
18,0.631,0.282,9,-14.755,0,0.0635,0.35,0.00921,0.229,0.556,92.336,audio_features,4LmLxaTfPM1yrtqpX86rLx,spotify:track:4LmLxaTfPM1yrtqpX86rLx,https://api.spotify.com/v1/tracks/4LmLxaTfPM1yrtqpX86rLx,https://api.spotify.com/v1/audio-analysis/4LmLxaTfPM1yrtqpX86rLx,300707,4
19,0.616,0.434,5,-7.257,0,0.031,0.581,0.0,0.131,0.404,108.467,audio_features,4f0D7T8yswXUJ62AKLoMtS,spotify:track:4f0D7T8yswXUJ62AKLoMtS,https://api.spotify.com/v1/tracks/4f0D7T8yswXUJ62AKLoMtS,https://api.spotify.com/v1/audio-analysis/4f0D7T8yswXUJ62AKLoMtS,505453,4
20,0.478,0.534,5,-9.985,1,0.0386,0.485,0.00425,0.188,0.673,100.317,audio_features,0cvA7oe0YMEOl5L017P9lq,spotify:track:0cvA7oe0YMEOl5L017P9lq,https://api.spotify.com/v1/tracks/0cvA7oe0YMEOl5L017P9lq,https://api.spotify.com/v1/audio-analysis/0cvA7oe0YMEOl5L017P9lq,181707,4
21,0.67,0.236,6,-15.939,1,0.0825,0.949,0.918,0.118,0.59,122.178,audio_features,2KJ2lr5rI6eNsEj7jGTY5g,spotify:track:2KJ2lr5rI6eNsEj7jGTY5g,https://api.spotify.com/v1/tracks/2KJ2lr5rI6eNsEj7jGTY5g,https://api.spotify.com/v1/audio-analysis/2KJ2lr5rI6eNsEj7jGTY5g,405943,4
22,0.534,0.449,5,-9.1,1,0.0363,0.779,0.000833,0.147,0.607,81.065,audio_features,4VhFcVYUSxazQVNDCAIGhP,spotify:track:4VhFcVYUSxazQVNDCAIGhP,https://api.spotify.com/v1/tracks/4VhFcVYUSxazQVNDCAIGhP,https://api.spotify.com/v1/audio-analysis/4VhFcVYUSxazQVNDCAIGhP,358747,4
23,0.573,0.245,8,-13.4,1,0.0349,0.654,0.000373,0.157,0.506,129.271,audio_features,1UOH2i8z5xitX8PgVUH6nU,spotify:track:1UOH2i8z5xitX8PgVUH6nU,https://api.spotify.com/v1/tracks/1UOH2i8z5xitX8PgVUH6nU,https://api.spotify.com/v1/audio-analysis/1UOH2i8z5xitX8PgVUH6nU,583267,4
24,0.575,0.187,0,-13.081,0,0.0513,0.927,0.876,0.166,0.342,107.469,audio_features,4ow1XH4hwe3yOGXG2eTTTY,spotify:track:4ow1XH4hwe3yOGXG2eTTTY,https://api.spotify.com/v1/tracks/4ow1XH4hwe3yOGXG2eTTTY,https://api.spotify.com/v1/audio-analysis/4ow1XH4hwe3yOGXG2eTTTY,525613,4
25,0.701,0.137,0,-16.397,1,0.0417,0.991,0.912,0.155,0.68,92.341,audio_features,1cKieOitNWqzxDdOboOzHy,spotify:track:1cKieOitNWqzxDdOboOzHy,https://api.spotify.com/v1/tracks/1cKieOitNWqzxDdOboOzHy,https://api.spotify.com/v1/audio-analysis/1cKieOitNWqzxDdOboOzHy,311813,4
26,0.46,0.609,9,-8.67,0,0.121,0.755,0.000135,0.159,0.839,179.485,audio_features,1AMqC4GiDjbfwpl40kEWpX,spotify:track:1AMqC4GiDjbfwpl40kEWpX,https://api.spotify.com/v1/tracks/1AMqC4GiDjbfwpl40kEWpX,https://api.spotify.com/v1/audio-analysis/1AMqC4GiDjbfwpl40kEWpX,180533,4
27,0.575,0.17,5,-16.196,1,0.0535,0.901,0.0306,0.179,0.37,77.048,audio_features,3wBXrskjoga4hPUvewTxDR,spotify:track:3wBXrskjoga4hPUvewTxDR,https://api.spotify.com/v1/tracks/3wBXrskjoga4hPUvewTxDR,https://api.spotify.com/v1/audio-analysis/3wBXrskjoga4hPUvewTxDR,384337,4
28,0.572,0.183,5,-19.793,0,0.047,0.884,0.903,0.127,0.336,119.079,audio_features,6Ebo4NsSp7utwQMrs3MTl2,spotify:track:6Ebo4NsSp7utwQMrs3MTl2,https://api.spotify.com/v1/tracks/6Ebo4NsSp7utwQMrs3MTl2,https://api.spotify.com/v1/audio-analysis/6Ebo4NsSp7utwQMrs3MTl2,414667,4
29,0.697,0.134,0,-19.991,1,0.0545,0.862,0.937,0.1,0.416,96.519,audio_features,5JyG1qNpWmCKXiEqPUdOXK,spotify:track:5JyG1qNpWmCKXiEqPUdOXK,https://api.spotify.com/v1/tracks/5JyG1qNpWmCKXiEqPUdOXK,https://api.spotify.com/v1/audio-analysis/5JyG1qNpWmCKXiEqPUdOXK,180533,4
30,0.499,0.149,0,-18.305,1,0.0314,0.771,0.00469,0.115,0.363,139.815,audio_features,5o3DSHw1ORhM3lWxqGRvEf,spotify:track:5o3DSHw1ORhM3lWxqGRvEf,https://api.spotify.com/v1/tracks/5o3DSHw1ORhM3lWxqGRvEf,https://api.spotify.com/v1/audio-analysis/5o3DSHw1ORhM3lWxqGRvEf,692747,3
31,0.519,0.46,10,-12.998,1,0.0304,0.956,0.962,0.303,0.802,103.835,audio_features,59SgNbsj3NHKPjMApBmWHU,spotify:track:59SgNbsj3NHKPjMApBmWHU,https://api.spotify.com/v1/tracks/59SgNbsj3NHKPjMApBmWHU,https://api.spotify.com/v1/audio-analysis/59SgNbsj3NHKPjMApBmWHU,205333,4
32,0.472,0.23,5,-18.543,0,0.035,0.472,0.000114,0.141,0.498,93.099,audio_features,6UR3pf66R1zloruniAFkp1,spotify:track:6UR3pf66R1zloruniAFkp1,https://api.spotify.com/v1/tracks/6UR3pf66R1zloruniAFkp1,https://api.spotify.com/v1/audio-analysis/6UR3pf66R1zloruniAFkp1,682173,4
33,0.589,0.519,5,-10.936,0,0.0415,0.758,2.93e-05,0.341,0.618,117.888,audio_features,4AkebkAOIiVfpmQj8LDpAy,spotify:track:4AkebkAOIiVfpmQj8LDpAy,https://api.spotify.com/v1/tracks/4AkebkAOIiVfpmQj8LDpAy,https://api.spotify.com/v1/audio-analysis/4AkebkAOIiVfpmQj8LDpAy,440084,4
34,0.683,0.419,1,-11.7,1,0.0456,0.25,0.000127,0.322,0.544,82.228,audio_features,2w3DhdtQDnAzeNNH39kfpJ,spotify:track:2w3DhdtQDnAzeNNH39kfpJ,https://api.spotify.com/v1/tracks/2w3DhdtQDnAzeNNH39kfpJ,https://api.spotify.com/v1/audio-analysis/2w3DhdtQDnAzeNNH39kfpJ,220520,4
35,0.558,0.057,1,-24.249,1,0.0535,0.909,0.582,0.0929,0.289,78.852,audio_features,69enZcR3Rr9Bg3fNzHEp9y,spotify:track:69enZcR3Rr9Bg3fNzHEp9y,https://api.spotify.com/v1/tracks/69enZcR3Rr9Bg3fNzHEp9y,https://api.spotify.com/v1/audio-analysis/69enZcR3Rr9Bg3fNzHEp9y,276133,4
36,0.612,0.526,0,-8.558,0,0.0272,0.727,0.0331,0.183,0.594,129.341,audio_features,38xcUjiTP1ivfb7ObwjyGA,spotify:track:38xcUjiTP1ivfb7ObwjyGA,https://api.spotify.com/v1/tracks/38xcUjiTP1ivfb7ObwjyGA,https://api.spotify.com/v1/audio-analysis/38xcUjiTP1ivfb7ObwjyGA,429267,4
37,0.566,0.374,5,-11.194,0,0.0507,0.596,0.0102,0.172,0.326,115.735,audio_features,1OjmEyEycmzJK3itBAq8EG,spotify:track:1OjmEyEycmzJK3itBAq8EG,https://api.spotify.com/v1/tracks/1OjmEyEycmzJK3itBAq8EG,https://api.spotify.com/v1/audio-analysis/1OjmEyEycmzJK3itBAq8EG,787933,4
38,0.554,0.445,0,-10.211,0,0.0385,0.674,1.06e-05,0.0926,0.498,80.505,audio_features,2jArAY0sRtdIN8r9oS0ryO,spotify:track:2jArAY0sRtdIN8r9oS0ryO,https://api.spotify.com/v1/tracks/2jArAY0sRtdIN8r9oS0ryO,https://api.spotify.com/v1/audio-analysis/2jArAY0sRtdIN8r9oS0ryO,512147,4
39,0.497,0.315,10,-19.926,1,0.0426,0.968,0.875,0.106,0.822,92.858,audio_features,3qfsuszc9cwvUI56OdCbqR,spotify:track:3qfsuszc9cwvUI56OdCbqR,https://api.spotify.com/v1/tracks/3qfsuszc9cwvUI56OdCbqR,https://api.spotify.com/v1/audio-analysis/3qfsuszc9cwvUI56OdCbqR,400373,4
40,0.419,0.58,8,-6.566,1,0.0525,0.228,0.00353,0.277,0.63,202.668,audio_features,5FzhjFoN3ND1tvndL6rAOj,spotify:track:5FzhjFoN3ND1tvndL6rAOj,https://api.spotify.com/v1/tracks/5FzhjFoN3ND1tvndL6rAOj,https://api.spotify.com/v1/audio-analysis/5FzhjFoN3ND1tvndL6rAOj,182867,3
41,0.526,0.71,10,-9.846,1,0.0455,0.662,0.0998,0.234,0.838,129.588,audio_features,10pXPSiE2qtzLMyeic3Vdm,spotify:track:10pXPSiE2qtzLMyeic3Vdm,https://api.spotify.com/v1/tracks/10pXPSiE2qtzLMyeic3Vdm,https://api.spotify.com/v1/audio-analysis/10pXPSiE2qtzLMyeic3Vdm,414267,4
42,0.588,0.223,5,-16.551,0,0.0487,0.776,0.000631,0.106,0.412,126.747,audio_features,2w2S61Es3uLMVHE41u1pev,spotify:track:2w2S61Es3uLMVHE41u1pev,https://api.spotify.com/v1/tracks/2w2S61Es3uLMVHE41u1pev,https://api.spotify.com/v1/audio-analysis/2w2S61Es3uLMVHE41u1pev,650467,4
43,0.433,0.631,5,-9.381,1,0.0458,0.199,0.0,0.271,0.654,129.493,audio_features,6aNnVdpAQu8R0qGq5NMXyZ,spotify:track:6aNnVdpAQu8R0qGq5NMXyZ,https://api.spotify.com/v1/tracks/6aNnVdpAQu8R0qGq5NMXyZ,https://api.spotify.com/v1/audio-analysis/6aNnVdpAQu8R0qGq5NMXyZ,282600,4
44,0.525,0.586,5,-9.888,1,0.0441,0.456,0.0,0.226,0.583,96.835,audio_features,4tmApkhSLqUAE7x70CVI2L,spotify:track:4tmApkhSLqUAE7x70CVI2L,https://api.spotify.com/v1/tracks/4tmApkhSLqUAE7x70CVI2L,https://api.spotify.com/v1/audio-analysis/4tmApkhSLqUAE7x70CVI2L,556227,4
45,0.465,0.566,0,-9.161,0,0.0935,0.736,0.00479,0.218,0.632,177.28,audio_features,06HwBSKPrMyC6HdiEMeKNX,spotify:track:06HwBSKPrMyC6HdiEMeKNX,https://api.spotify.com/v1/tracks/06HwBSKPrMyC6HdiEMeKNX,https://api.spotify.com/v1/audio-analysis/06HwBSKPrMyC6HdiEMeKNX,592507,4
46,0.493,0.113,3,-18.731,1,0.0567,0.994,0.952,0.106,0.329,94.024,audio_features,1K4d8wa5NanzH425a42DMn,spotify:track:1K4d8wa5NanzH425a42DMn,https://api.spotify.com/v1/tracks/1K4d8wa5NanzH425a42DMn,https://api.spotify.com/v1/audio-analysis/1K4d8wa5NanzH425a42DMn,217333,4
47,0.519,0.319,10,-11.964,0,0.0346,0.93,0.7,0.11,0.677,147.821,audio_features,7MpR13JCgWsEJe3iJzax5B,spotify:track:7MpR13JCgWsEJe3iJzax5B,https://api.spotify.com/v1/tracks/7MpR13JCgWsEJe3iJzax5B,https://api.spotify.com/v1/audio-analysis/7MpR13JCgWsEJe3iJzax5B,422760,3
48,0.589,0.372,5,-10.429,0,0.0299,0.496,0.0,0.359,0.597,90.738,audio_features,3VvIjPjxHLRTXNJ8vSKkKN,spotify:track:3VvIjPjxHLRTXNJ8vSKkKN,https://api.spotify.com/v1/tracks/3VvIjPjxHLRTXNJ8vSKkKN,https://api.spotify.com/v1/audio-analysis/3VvIjPjxHLRTXNJ8vSKkKN,215093,4
49,0.475,0.541,5,-11.89,0,0.0749,0.466,1.24e-05,0.319,0.596,131.121,audio_features,5ytXSrCiSO8UWL4f6rAOJy,spotify:track:5ytXSrCiSO8UWL4f6rAOJy,https://api.spotify.com/v1/tracks/5ytXSrCiSO8UWL4f6rAOJy,https://api.spotify.com/v1/audio-analysis/5ytXSrCiSO8UWL4f6rAOJy,423160,4
0,0.45,0.154,1,-14.485,1,0.0373,0.938,4.37e-06,0.16,0.243,110.666,audio_features,5gPetRvxQKyOjjwZX1dzbt,spotify:track:5gPetRvxQKyOjjwZX1dzbt,https://api.spotify.com/v1/tracks/5gPetRvxQKyOjjwZX1dzbt,https://api.spotify.com/v1/audio-analysis/5gPetRvxQKyOjjwZX1dzbt,195667,4
1,0.466,0.0718,0,-17.999,1,0.0375,0.984,0.000931,0.107,0.196,121.769,audio_features,1HEGcv63IZ7TPncpVKdVdN,spotify:track:1HEGcv63IZ7TPncpVKdVdN,https://api.spotify.com/v1/tracks/1HEGcv63IZ7TPncpVKdVdN,https://api.spotify.com/v1/audio-analysis/1HEGcv63IZ7TPncpVKdVdN,294307,4
2,0.41,0.0418,1,-24.754,1,0.035,0.977,0.0137,0.117,0.247,67.882,audio_features,5QnCtH7euld6R68UwcWrte,spotify:track:5QnCtH7euld6R68UwcWrte,https://api.spotify.com/v1/tracks/5QnCtH7euld6R68UwcWrte,https://api.spotify.com/v1/audio-analysis/5QnCtH7euld6R68UwcWrte,184467,4
3,0.501,0.0454,0,-18.783,1,0.0388,0.938,3.76e-05,0.2,0.255,99.783,audio_features,4m6OC8u2rC6LMFtFWsME7d,spotify:track:4m6OC8u2rC6LMFtFWsME7d,https://api.spotify.com/v1/tracks/4m6OC8u2rC6LMFtFWsME7d,https://api.spotify.com/v1/audio-analysis/4m6OC8u2rC6LMFtFWsME7d,166760,4
4,0.224,0.214,2,-14.455,0,0.0348,0.976,0.00094,0.367,0.14,83.906,audio_features,7gHFBNy0Qn86xGKJ9OdFTw,spotify:track:7gHFBNy0Qn86xGKJ9OdFTw,https://api.spotify.com/v1/tracks/7gHFBNy0Qn86xGKJ9OdFTw,https://api.spotify.com/v1/audio-analysis/7gHFBNy0Qn86xGKJ9OdFTw,179373,3
5,0.311,0.127,8,-15.463,1,0.0292,0.938,0.0111,0.182,0.105,87.127,audio_features,6AjznBCgVaYESh8UHsHpDz,spotify:track:6AjznBCgVaYESh8UHsHpDz,https://api.spotify.com/v1/tracks/6AjznBCgVaYESh8UHsHpDz,https://api.spotify.com/v1/audio-analysis/6AjznBCgVaYESh8UHsHpDz,249667,4
6,0.563,0.136,3,-17.402,1,0.0683,0.87,0.0,0.106,0.368,104.928,audio_features,1V4NaFlrUCK49MXcdOcVeS,spotify:track:1V4NaFlrUCK49MXcdOcVeS,https://api.spotify.com/v1/tracks/1V4NaFlrUCK49MXcdOcVeS,https://api.spotify.com/v1/audio-analysis/1V4NaFlrUCK49MXcdOcVeS,280000,4
7,0.498,0.484,5,-8.74,0,0.0315,0.481,0.0,0.243,0.691,152.498,audio_features,7gxW8hMXEUkc1G3m7z9vei,spotify:track:7gxW8hMXEUkc1G3m7z9vei,https://api.spotify.com/v1/tracks/7gxW8hMXEUkc1G3m7z9vei,https://api.spotify.com/v1/audio-analysis/7gxW8hMXEUkc1G3m7z9vei,145933,4
