,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
89,0.203,0.0641,5,-27.51,1,0.0529,0.972,0.94,0.101,0.0978,73.105,audio_features,6GDuB7BvASYD9JePYvOEX1,spotify:track:6GDuB7BvASYD9JePYvOEX1,https://api.spotify.com/v1/tracks/6GDuB7BvASYD9JePYvOEX1,https://api.spotify.com/v1/audio-analysis/6GDuB7BvASYD9JePYvOEX1,410160,3
90,0.484,0.192,2,-15.378,1,0.0465,0.991,0.908,0.106,0.0559,100.084,audio_features,4O2N861eOnF9q8EtpH8IJu,spotify:track:4O2N861eOnF9q8EtpH8IJu,https://api.spotify.com/v1/tracks/4O2N861eOnF9q8EtpH8IJu,https://api.spotify.com/v1/audio-analysis/4O2N861eOnF9q8EtpH8IJu,140733,4
91,0.186,0.124,1,-15.271,1,0.0434,0.978,0.865,0.111,0.248,77.903,audio_features,6vS8JCT9WqTFeAuu8smjRF,spotify:track:6vS8JCT9WqTFeAuu8smjRF,https://api.spotify.com/v1/tracks/6vS8JCT9WqTFeAuu8smjRF,https://api.spotify.com/v1/audio-analysis/6vS8JCT9WqTFeAuu8smjRF,183267,4
92,0.203,0.112,11,-18.029,0,0.0418,0.936,0.935,0.126,0.0374,72.483,audio_features,6zcP5A5Xv6bvCUpwXrswKa,spotify:track:6zcP5A5Xv6bvCUpwXrswKa,https://api.spotify.com/v1/tracks/6zcP5A5Xv6bvCUpwXrswKa,https://api.spotify.com/v1/audio-analysis/6zcP5A5Xv6bvCUpwXrswKa,106960,4
93,0.093,0.0249,4,-20.74,0,0.0463,0.513,0.805,0.0831,0.0365,79.369,audio_features,4EcOBeGY1r0j26Z8FJ1nVZ,spotify:track:4EcOBeGY1r0j26Z8FJ1nVZ,https://api.spotify.com/v1/tracks/4EcOBeGY1r0j26Z8FJ1nVZ,https://api.spotify.com/v1/audio-analysis/4EcOBeGY1r0j26Z8FJ1nVZ,302987,3
94,0.156,0.0978,5,-16.326,1,0.0371,0.976,0.893,0.0854,0.0638,179.447,audio_features,7vJhOBgOkXyEJvw1vsU6HB,spotify:track:7vJhOBgOkXyEJvw1vsU6HB,https://api.spotify.com/v1/tracks/7vJhOBgOkXyEJvw1vsU6HB,https://api.spotify.com/v1/audio-analysis/7vJhOBgOkXyEJvw1vsU6HB,703720,3
95,0.364,0.0592,2,-21.757,1,0.057,0.978,0.0,0.0823,0.185,123.789,audio_features,3pzBD8BVdrv7VJ7glRYshl,spotify:track:3pzBD8BVdrv7VJ7glRYshl,https://api.spotify.com/v1/tracks/3pzBD8BVdrv7VJ7glRYshl,https://api.spotify.com/v1/audio-analysis/3pzBD8BVdrv7VJ7glRYshl,275467,4
96,0.343,0.0209,8,-27.015,1,0.0398,0.987,0.922,0.126,0.0393,125.242,audio_features,1M2RkUUJ9wXRsW3jN1MCHS,spotify:track:1M2RkUUJ9wXRsW3jN1MCHS,https://api.spotify.com/v1/tracks/1M2RkUUJ9wXRsW3jN1MCHS,https://api.spotify.com/v1/audio-analysis/1M2RkUUJ9wXRsW3jN1MCHS,497773,3
97,0.173,0.182,3,-18.848,1,0.0437,0.886,0.894,0.224,0.0781,70.831,audio_features,6mhQ7eOHaV0ur2ooKTavW1,spotify:track:6mhQ7eOHaV0ur2ooKTavW1,https://api.spotify.com/v1/tracks/6mhQ7eOHaV0ur2ooKTavW1,https://api.spotify.com/v1/audio-analysis/6mhQ7eOHaV0ur2ooKTavW1,905667,4
98,0.193,0.0656,10,-19.239,1,0.0471,0.995,0.829,0.119,0.0359,128.975,audio_features,46tPGzCXCI2oKsemztDA9u,spotify:track:46tPGzCXCI2oKsemztDA9u,https://api.spotify.com/v1/tracks/46tPGzCXCI2oKsemztDA9u,https://api.spotify.com/v1/audio-analysis/46tPGzCXCI2oKsemztDA9u,402493,3
