,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
150,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,audio_features,04KTF78FFg8sOHC1BADqbY,spotify:track:04KTF78FFg8sOHC1BADqbY,https://api.spotify.com/v1/tracks/04KTF78FFg8sOHC1BADqbY,https://api.spotify.com/v1/audio-analysis/04KTF78FFg8sOHC1BADqbY,228240,4
151,0.705,0.796,7,-6.845,1,0.267,0.0708,0.0,0.388,0.864,166.042,audio_features,2RWxrpsFshOBFwRBRstUlQ,spotify:track:2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/tracks/2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/audio-analysis/2RWxrpsFshOBFwRBRstUlQ,210453,4
152,0.687,0.793,2,-4.254,1,0.166,0.0603,0.0,0.582,0.751,107.045,audio_features,5sNESr6pQfIhL3krM8CtZn,spotify:track:5sNESr6pQfIhL3krM8CtZn,https://api.spotify.com/v1/tracks/5sNESr6pQfIhL3krM8CtZn,https://api.spotify.com/v1/audio-analysis/5sNESr6pQfIhL3krM8CtZn,205733,4
153,0.88,0.814,11,-6.307,0,0.14,0.168,0.00672,0.0584,0.942,138.083,audio_features,7m97yKVzPpXV9Z4ezEziOD,spotify:track:7m97yKVzPpXV9Z4ezEziOD,https://api.spotify.com/v1/tracks/7m97yKVzPpXV9Z4ezEziOD,https://api.spotify.com/v1/audio-analysis/7m97yKVzPpXV9Z4ezEziOD,283067,4
154,0.674,0.695,6,-8.636,0,0.278,0.0387,0.00202,0.194,0.773,151.486,audio_features,3uqinR4FCjLv28bkrTdNX5,spotify:track:3uqinR4FCjLv28bkrTdNX5,https://api.spotify.com/v1/tracks/3uqinR4FCjLv28bkrTdNX5,https://api.spotify.com/v1/audio-analysis/3uqinR4FCjLv28bkrTdNX5,221840,4
155,0.755,0.604,1,-5.436,1,0.417,0.382,0.0,0.125,0.663,98.458,audio_features,5ngSGTy4Tw8cIBCMeIgoc9,spotify:track:5ngSGTy4Tw8cIBCMeIgoc9,https://api.spotify.com/v1/tracks/5ngSGTy4Tw8cIBCMeIgoc9,https://api.spotify.com/v1/audio-analysis/5ngSGTy4Tw8cIBCMeIgoc9,224107,4
156,0.772,0.599,8,-5.996,0,0.246,0.0277,0.0,0.0839,0.557,92.029,audio_features,2uhnzF1F605tp9QS6rH2VW,spotify:track:2uhnzF1F605tp9QS6rH2VW,https://api.spotify.com/v1/tracks/2uhnzF1F605tp9QS6rH2VW,https://api.spotify.com/v1/audio-analysis/2uhnzF1F605tp9QS6rH2VW,247507,4
157,0.772,0.644,10,-6.318,0,0.265,0.158,4.14e-06,0.366,0.388,82.05,audio_features,2zoobJFEB9h15fjYjRd6oP,spotify:track:2zoobJFEB9h15fjYjRd6oP,https://api.spotify.com/v1/tracks/2zoobJFEB9h15fjYjRd6oP,https://api.spotify.com/v1/audio-analysis/2zoobJFEB9h15fjYjRd6oP,312373,4
158,0.831,0.467,3,-9.699,1,0.0352,0.475,0.0,0.091,0.51,100.962,audio_features,1veg9HLCMFpatZpibpb9TU,spotify:track:1veg9HLCMFpatZpibpb9TU,https://api.spotify.com/v1/tracks/1veg9HLCMFpatZpibpb9TU,https://api.spotify.com/v1/audio-analysis/1veg9HLCMFpatZpibpb9TU,137880,4
159,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,audio_features,7H6ev70Weq6DdpZyyTmUXk,spotify:track:7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/tracks/7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/audio-analysis/7H6ev70Weq6DdpZyyTmUXk,271333,4
