,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,label
6,0.47,0.308,5,-18.663,1,0.0369,0.82,0.039,0.115,0.857,115.459,4aThNuFztJ15YremppiZUJ,spotify:track:4aThNuFztJ15YremppiZUJ,203467,4,jazz
8,0.62,0.203,8,-15.599,0,0.0341,0.798,0.501,0.0649,0.27,116.8,56elAIX47Q7vSQ1bpKNhHo,spotify:track:56elAIX47Q7vSQ1bpKNhHo,487280,4,jazz
9,0.511,0.431,0,-9.372,0,0.0583,0.686,0.753,0.233,0.699,131.309,189Ut7anuQjKNbiHIHBOaa,spotify:track:189Ut7anuQjKNbiHIHBOaa,297493,4,jazz
10,0.52,0.216,7,-19.432,1,0.0404,0.787,0.318,0.117,0.368,144.849,3MorzsnlfKD1SlMWdDtKwb,spotify:track:3MorzsnlfKD1SlMWdDtKwb,464613,4,jazz
11,0.433,0.367,3,-15.473,1,0.0394,0.767,0.588,0.126,0.616,147.006,2ul1uIgptw43J3BkpA2g69,spotify:track:2ul1uIgptw43J3BkpA2g69,459866,4,jazz
12,0.631,0.48,5,-12.429,0,0.037,0.873,0.459,0.122,0.868,96.439,18Rt4272J5ngkGAWUtWBzk,spotify:track:18Rt4272J5ngkGAWUtWBzk,427000,4,jazz
13,0.442,0.677,8,-9.76,1,0.144,0.513,0.1,0.282,0.649,123.31,3FbVaUe0hFeLKun8dHAOls,spotify:track:3FbVaUe0hFeLKun8dHAOls,762667,4,jazz
14,0.571,0.437,10,-11.839,1,0.0329,0.896,0.0328,0.0798,0.797,83.762,6uVi3VWCVMfXviWa8DTCwN,spotify:track:6uVi3VWCVMfXviWa8DTCwN,166613,4,jazz
15,0.575,0.283,5,-13.333,0,0.0457,0.961,0.204,0.104,0.659,152.929,1xlNWhgv6MgVKvGK3ZXauZ,spotify:track:1xlNWhgv6MgVKvGK3ZXauZ,442400,3,jazz
17,0.544,0.376,10,-14.023,1,0.0376,0.766,0.0144,0.135,0.582,82.3,5anYdzYJguGLEcbgL6G2Qm,spotify:track:5anYdzYJguGLEcbgL6G2Qm,277373,4,jazz
18,0.631,0.282,9,-14.755,0,0.0635,0.35,0.00921,0.229,0.556,92.336,4LmLxaTfPM1yrtqpX86rLx,spotify:track:4LmLxaTfPM1yrtqpX86rLx,300707,4,jazz
20,0.478,0.534,5,-9.985,1,0.0386,0.485,0.00425,0.188,0.673,100.317,0cvA7oe0YMEOl5L017P9lq,spotify:track:0cvA7oe0YMEOl5L017P9lq,181707,4,jazz
21,0.67,0.236,6,-15.939,1,0.0825,0.949,0.918,0.118,0.59,122.178,2KJ2lr5rI6eNsEj7jGTY5g,spotify:track:2KJ2lr5rI6eNsEj7jGTY5g,405943,4,jazz
22,0.534,0.449,5,-9.1,1,0.0363,0.779,0.000833,0.147,0.607,81.065,4VhFcVYUSxazQVNDCAIGhP,spotify:track:4VhFcVYUSxazQVNDCAIGhP,358747,4,jazz
23,0.573,0.245,8,-13.4,1,0.0349,0.654,0.000373,0.157,0.506,129.271,1UOH2i8z5xitX8PgVUH6nU,spotify:track:1UOH2i8z5xitX8PgVUH6nU,583267,4,jazz
25,0.701,0.137,0,-16.397,1,0.0417,0.991,0.912,0.155,0.68,92.341,1cKieOitNWqzxDdOboOzHy,spotify:track:1cKieOitNWqzxDdOboOzHy,311813,4,jazz
26,0.46,0.609,9,-8.67,0,0.121,0.755,0.000135,0.159,0.839,179.485,1AMqC4GiDjbfwpl40kEWpX,spotify:track:1AMqC4GiDjbfwpl40kEWpX,180533,4,jazz
27,0.575,0.17,5,-16.196,1,0.0535,0.901,0.0306,0.179,0.37,77.048,3wBXrskjoga4hPUvewTxDR,spotify:track:3wBXrskjoga4hPUvewTxDR,384337,4,jazz
28,0.572,0.183,5,-19.793,0,0.047,0.884,0.903,0.127,0.336,119.079,6Ebo4NsSp7utwQMrs3MTl2,spotify:track:6Ebo4NsSp7utwQMrs3MTl2,414667,4,jazz
29,0.697,0.134,0,-19.991,1,0.0545,0.862,0.937,0.1,0.416,96.519,5JyG1qNpWmCKXiEqPUdOXK,spotify:track:5JyG1qNpWmCKXiEqPUdOXK,180533,4,jazz
30,0.499,0.149,0,-18.305,1,0.0314,0.771,0.00469,0.115,0.363,139.815,5o3DSHw1ORhM3lWxqGRvEf,spotify:track:5o3DSHw1ORhM3lWxqGRvEf,692747,3,jazz
31,0.519,0.46,10,-12.998,1,0.0304,0.956,0.962,0.303,0.802,103.835,59SgNbsj3NHKPjMApBmWHU,spotify:track:59SgNbsj3NHKPjMApBmWHU,205333,4,jazz
32,0.472,0.23,5,-18.543,0,0.035,0.472,0.000114,0.141,0.498,93.099,6UR3pf66R1zloruniAFkp1,spotify:track:6UR3pf66R1zloruniAFkp1,682173,4,jazz
33,0.589,0.519,5,-10.936,0,0.0415,0.758,2.93e-05,0.341,0.618,117.888,4AkebkAOIiVfpmQj8LDpAy,spotify:track:4AkebkAOIiVfpmQj8LDpAy,440084,4,jazz
34,0.683,0.419,1,-11.7,1,0.0456,0.25,0.000127,0.322,0.544,82.228,2w3DhdtQDnAzeNNH39kfpJ,spotify:track:2w3DhdtQDnAzeNNH39kfpJ,220520,4,jazz
35,0.558,0.057,1,-24.249,1,0.0535,0.909,0.582,0.0929,0.289,78.852,69enZcR3Rr9Bg3fNzHEp9y,spotify:track:69enZcR3Rr9Bg3fNzHEp9y,276133,4,jazz
37,0.566,0.374,5,-11.194,0,0.0507,0.596,0.0102,0.172,0.326,115.735,1OjmEyEycmzJK3itBAq8EG,spotify:track:1OjmEyEycmzJK3itBAq8EG,787933,4,jazz
38,0.554,0.445,0,-10.211,0,0.0385,0.674,1.06e-05,0.0926,0.498,80.505,2jArAY0sRtdIN8r9oS0ryO,spotify:track:2jArAY0sRtdIN8r9oS0ryO,512147,4,jazz
39,0.497,0.315,10,-19.926,1,0.0426,0.968,0.875,0.106,0.822,92.858,3qfsuszc9cwvUI56OdCbqR,spotify:track:3qfsuszc9cwvUI56OdCbqR,400373,4,jazz
40,0.419,0.58,8,-6.566,1,0.0525,0.228,0.00353,0.277,0.63,202.668,5FzhjFoN3ND1tvndL6rAOj,spotify:track:5FzhjFoN3ND1tvndL6rAOj,182867,3,jazz
41,0.526,0.71,10,-9.846,1,0.0455,0.662,0.0998,0.234,0.838,129.588,10pXPSiE2qtzLMyeic3Vdm,spotify:track:10pXPSiE2qtzLMyeic3Vdm,414267,4,jazz
42,0.588,0.223,5,-16.551,0,0.0487,0.776,0.000631,0.106,0.412,126.747,2w2S61Es3uLMVHE41u1pev,spotify:track:2w2S61Es3uLMVHE41u1pev,650467,4,jazz
43,0.433,0.631,5,-9.381,1,0.0458,0.199,0.0,0.271,0.654,129.493,6aNnVdpAQu8R0qGq5NMXyZ,spotify:track:6aNnVdpAQu8R0qGq5NMXyZ,282600,4,jazz
44,0.525,0.586,5,-9.888,1,0.0441,0.456,0.0,0.226,0.583,96.835,4tmApkhSLqUAE7x70CVI2L,spotify:track:4tmApkhSLqUAE7x70CVI2L,556227,4,jazz
45,0.465,0.566,0,-9.161,0,0.0935,0.736,0.00479,0.218,0.632,177.28,06HwBSKPrMyC6HdiEMeKNX,spotify:track:06HwBSKPrMyC6HdiEMeKNX,592507,4,jazz
46,0.493,0.113,3,-18.731,1,0.0567,0.994,0.952,0.106,0.329,94.024,1K4d8wa5NanzH425a42DMn,spotify:track:1K4d8wa5NanzH425a42DMn,217333,4,jazz
47,0.519,0.319,10,-11.964,0,0.0346,0.93,0.7,0.11,0.677,147.821,7MpR13JCgWsEJe3iJzax5B,spotify:track:7MpR13JCgWsEJe3iJzax5B,422760,3,jazz
48,0.589,0.372,5,-10.429,0,0.0299,0.496,0.0,0.359,0.597,90.738,3VvIjPjxHLRTXNJ8vSKkKN,spotify:track:3VvIjPjxHLRTXNJ8vSKkKN,215093,4,jazz
49,0.475,0.541,5,-11.89,0,0.0749,0.466,1.24e-05,0.319,0.596,131.121,5ytXSrCiSO8UWL4f6rAOJy,spotify:track:5ytXSrCiSO8UWL4f6rAOJy,423160,4,jazz
1,0.466,0.0718,0,-17.999,1,0.0375,0.984,0.000931,0.107,0.196,121.769,1HEGcv63IZ7TPncpVKdVdN,spotify:track:1HEGcv63IZ7TPncpVKdVdN,294307,4,jazz
2,0.41,0.0418,1,-24.754,1,0.035,0.977,0.0137,0.117,0.247,67.882,5QnCtH7euld6R68UwcWrte,spotify:track:5QnCtH7euld6R68UwcWrte,184467,4,jazz
5,0.311,0.127,8,-15.463,1,0.0292,0.938,0.0111,0.182,0.105,87.127,6AjznBCgVaYESh8UHsHpDz,spotify:track:6AjznBCgVaYESh8UHsHpDz,249667,4,jazz
6,0.563,0.136,3,-17.402,1,0.0683,0.87,0.0,0.106,0.368,104.928,1V4NaFlrUCK49MXcdOcVeS,spotify:track:1V4NaFlrUCK49MXcdOcVeS,280000,4,jazz
7,0.498,0.484,5,-8.74,0,0.0315,0.481,0.0,0.243,0.691,152.498,7gxW8hMXEUkc1G3m7z9vei,spotify:track:7gxW8hMXEUkc1G3m7z9vei,145933,4,jazz
8,0.371,0.145,5,-14.587,1,0.0315,0.945,0.0,0.112,0.167,68.722,3xZe0jFAwc3akvChOrPS7u,spotify:track:3xZe0jFAwc3akvChOrPS7u,192560,4,jazz
9,0.484,0.0631,7,-16.494,1,0.0353,0.972,0.000292,0.143,0.243,136.482,7n8HjcaEQzwwpyxHdjWjQq,spotify:track:7n8HjcaEQzwwpyxHdjWjQq,126293,4,jazz
10,0.44,0.0492,1,-15.265,1,0.038,0.98,0.0253,0.0936,0.185,111.462,1lk5RIC2NMUMLgyOVMSCKs,spotify:track:1lk5RIC2NMUMLgyOVMSCKs,178960,4,jazz
13,0.431,0.0284,3,-17.673,1,0.0377,0.977,8.59e-06,0.224,0.109,141.494,3mADbrwcu80uRhrgrAaPTz,spotify:track:3mADbrwcu80uRhrgrAaPTz,174280,4,jazz
14,0.492,0.195,2,-14.387,1,0.0272,0.94,0.0108,0.108,0.161,89.777,3q634ZiAdA9bcg135bdJxo,spotify:track:3q634ZiAdA9bcg135bdJxo,232280,4,jazz
15,0.587,0.279,1,-10.186,1,0.0356,0.85,0.000641,0.0646,0.418,76.111,6GtJqo0vr7DqWOHQtp77cV,spotify:track:6GtJqo0vr7DqWOHQtp77cV,271333,4,jazz
16,0.432,0.214,5,-13.655,0,0.0539,0.886,5.83e-06,0.0933,0.274,204.426,0rXZu998CXslEpwhxdHzeu,spotify:track:0rXZu998CXslEpwhxdHzeu,266733,3,jazz
17,0.58,0.0545,9,-14.594,0,0.0473,0.963,0.000265,0.0967,0.177,123.341,6crfO56bDm0RjpctUuGs5X,spotify:track:6crfO56bDm0RjpctUuGs5X,149827,4,jazz
19,0.263,0.166,1,-15.047,1,0.033,0.947,6.71e-05,0.157,0.146,98.659,6k8VkbcU1CrMM2jbWfRF6O,spotify:track:6k8VkbcU1CrMM2jbWfRF6O,218067,5,jazz
20,0.586,0.0652,0,-16.049,1,0.0389,0.791,0.0,0.162,0.54,119.287,65O89M7GMB8pA88VyxxJm7,spotify:track:65O89M7GMB8pA88VyxxJm7,104360,4,jazz
22,0.387,0.0546,0,-17.244,0,0.0327,0.945,8.34e-05,0.1,0.181,105.439,3qo1rizHmEmLPZbCwYSiKX,spotify:track:3qo1rizHmEmLPZbCwYSiKX,229227,4,jazz
23,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,4Hhv2vrOTy89HFRcjU3QOx,spotify:track:4Hhv2vrOTy89HFRcjU3QOx,179693,3,jazz
24,0.159,0.269,0,-11.761,1,0.0319,0.799,4.12e-06,0.164,0.151,79.416,63tbczwYZv3Mctr064eQR4,spotify:track:63tbczwYZv3Mctr064eQR4,228693,4,jazz
25,0.546,0.418,3,-10.411,1,0.041,0.359,1.67e-06,0.124,0.69,101.211,1RcLTd97Z6CGEXuKxyornO,spotify:track:1RcLTd97Z6CGEXuKxyornO,167160,4,jazz
26,0.295,0.207,7,-14.584,1,0.0381,0.745,1.5e-06,0.309,0.169,121.33,0q4svepUwk6ZDLZEQlhKQn,spotify:track:0q4svepUwk6ZDLZEQlhKQn,241733,3,jazz
27,0.491,0.0348,6,-15.628,1,0.0515,0.98,0.00258,0.131,0.117,114.341,2qf5Xr89ShgSu1up0xQmLt,spotify:track:2qf5Xr89ShgSu1up0xQmLt,191360,4,jazz
28,0.184,0.292,7,-12.246,1,0.0312,0.878,0.000258,0.346,0.143,75.63,4y8icjzu6fZP503Mg31Tpn,spotify:track:4y8icjzu6fZP503Mg31Tpn,224227,4,jazz
29,0.337,0.125,0,-17.522,0,0.0374,0.8,1.66e-06,0.115,0.241,114.51,3SzFMhHBt7bw0eS35946N6,spotify:track:3SzFMhHBt7bw0eS35946N6,196960,4,jazz
30,0.634,0.304,0,-10.711,1,0.0522,0.789,4.82e-05,0.123,0.495,125.279,4x4gE6oHHuZ2y7yUsGuOO1,spotify:track:4x4gE6oHHuZ2y7yUsGuOO1,226680,3,jazz
31,0.347,0.0781,5,-17.693,1,0.037,0.859,0.0,0.247,0.227,79.614,0m4Ka878HsCzbypCAxLQWG,spotify:track:0m4Ka878HsCzbypCAxLQWG,161960,3,jazz
32,0.285,0.00437,2,-33.386,0,0.0386,0.974,0.00305,0.0708,0.0992,176.012,1qJZMKfspF92mDSeQtkjb6,spotify:track:1qJZMKfspF92mDSeQtkjb6,216627,3,jazz
33,0.188,0.0767,7,-24.695,1,0.037,0.85,0.000137,0.189,0.146,76.22,4YPYFUATiul0877A1HhSlW,spotify:track:4YPYFUATiul0877A1HhSlW,194040,3,jazz
34,0.497,0.379,7,-11.116,1,0.0494,0.703,2.23e-06,0.107,0.656,103.351,48QgQqeezCQCHKr009uAe6,spotify:track:48QgQqeezCQCHKr009uAe6,109813,4,jazz
36,0.42,0.11,0,-17.699,1,0.0357,0.844,3.97e-05,0.0896,0.228,64.554,5JXIXRW1vXBgWvBqyUEHZg,spotify:track:5JXIXRW1vXBgWvBqyUEHZg,206987,4,jazz
37,0.512,0.229,8,-11.569,1,0.0411,0.93,0.0,0.0955,0.478,95.571,2RnJD2mTBxqvHcqmXk1n9c,spotify:track:2RnJD2mTBxqvHcqmXk1n9c,184720,4,jazz
38,0.561,0.315,2,-10.179,1,0.0731,0.738,1.23e-06,0.0732,0.727,77.504,5QjNF4TMjF2E72D3nAIty6,spotify:track:5QjNF4TMjF2E72D3nAIty6,154627,4,jazz
39,0.399,0.258,5,-16.028,1,0.033,0.792,1.86e-06,0.128,0.192,108.174,1qCQTy0fTXerET4x8VHyr9,spotify:track:1qCQTy0fTXerET4x8VHyr9,137520,3,jazz
40,0.499,0.0341,8,-22.31,1,0.0417,0.923,5.27e-05,0.131,0.31,81.735,06UkYE0SZ3Y8zGRFOuWGAe,spotify:track:06UkYE0SZ3Y8zGRFOuWGAe,215467,4,jazz
41,0.398,0.165,9,-14.197,0,0.0348,0.947,0.000322,0.237,0.133,70.739,5I6Z43PxKiAJv5qnJ7UYOb,spotify:track:5I6Z43PxKiAJv5qnJ7UYOb,219467,4,jazz
42,0.487,0.0673,7,-17.227,0,0.0406,0.946,1.05e-05,0.123,0.21,114.554,0QpIXiEeziy7SYf85KH0z6,spotify:track:0QpIXiEeziy7SYf85KH0z6,194867,3,jazz
43,0.505,0.321,7,-9.175,1,0.0599,0.968,0.382,0.0993,0.533,150.235,6Y8QG1S14e2o0Tx0rppi0V,spotify:track:6Y8QG1S14e2o0Tx0rppi0V,173920,4,jazz
44,0.43,0.0451,10,-17.989,1,0.0348,0.782,0.0,0.231,0.0608,139.808,2Ako7iEOscH89vNTr14djH,spotify:track:2Ako7iEOscH89vNTr14djH,362693,4,jazz
45,0.27,0.343,7,-7.254,1,0.0358,0.88,0.0,0.187,0.409,76.424,5xztcbdIaombDndOibp9Su,spotify:track:5xztcbdIaombDndOibp9Su,188267,4,jazz
46,0.235,0.136,9,-18.374,0,0.0317,0.863,1.7e-05,0.127,0.22,79.693,4YZL8oBgTZrLYeAFHWuDJP,spotify:track:4YZL8oBgTZrLYeAFHWuDJP,209067,3,jazz
47,0.448,0.179,8,-15.584,1,0.0572,0.831,0.0,0.175,0.265,130.166,7EizYZzw8hTQQ6twxOvfWl,spotify:track:7EizYZzw8hTQQ6twxOvfWl,226973,5,jazz
48,0.374,0.0852,10,-21.29,0,0.0357,0.901,0.00806,0.106,0.158,75.706,7ByMl8ACN6rkAbN5c8T8BV,spotify:track:7ByMl8ACN6rkAbN5c8T8BV,339893,3,jazz
49,0.407,0.17,10,-13.409,1,0.0341,0.76,0.0,0.0737,0.577,124.047,3x6wVKXfCm85Pw7gYo0rqq,spotify:track:3x6wVKXfCm85Pw7gYo0rqq,188267,4,jazz
50,0.621,0.127,10,-14.823,1,0.044,0.918,1.5e-06,0.131,0.329,81.415,3JrECZZVBiWeL9GJMMfzdj,spotify:track:3JrECZZVBiWeL9GJMMfzdj,162000,4,jazz
51,0.611,0.455,7,-10.254,1,0.042,0.411,0.000161,0.12,0.826,123.691,77fsTNViSLqcwuSMQhSwB0,spotify:track:77fsTNViSLqcwuSMQhSwB0,118000,4,jazz
52,0.569,0.423,0,-8.453,1,0.0861,0.838,0.0,0.144,0.514,93.956,0UuRIovHyU6KeTzY4gS0L2,spotify:track:0UuRIovHyU6KeTzY4gS0L2,170547,4,jazz
53,0.466,0.0456,8,-20.84,1,0.0416,0.877,0.0,0.129,0.366,130.752,1NV8LlaC1InXaDQOcMBQTg,spotify:track:1NV8LlaC1InXaDQOcMBQTg,241613,4,jazz
55,0.154,0.328,0,-10.936,0,0.0315,0.876,0.149,0.114,0.108,75.753,1EXfuimx2HlQT7MjHP0jha,spotify:track:1EXfuimx2HlQT7MjHP0jha,236173,4,jazz
56,0.4,0.291,0,-11.997,1,0.0438,0.61,0.0,0.16,0.458,130.502,5Vtq6dHdwbjHqifCeSL4d3,spotify:track:5Vtq6dHdwbjHqifCeSL4d3,104773,4,jazz
57,0.626,0.304,7,-13.439,0,0.0309,0.891,0.000147,0.146,0.496,111.918,0EiGzshQIaM98eOXdKTGaD,spotify:track:0EiGzshQIaM98eOXdKTGaD,142613,4,jazz
58,0.682,0.417,6,-9.682,1,0.0464,0.701,2.16e-05,0.365,0.53,97.631,7K0B3d8hgj9cAhku48eGwN,spotify:track:7K0B3d8hgj9cAhku48eGwN,229613,4,jazz
60,0.457,0.0651,0,-19.429,0,0.0314,0.661,0.0,0.169,0.367,103.812,7lZagRCKskAjzZ40Kdx4bB,spotify:track:7lZagRCKskAjzZ40Kdx4bB,142520,4,jazz
61,0.752,0.287,1,-10.675,1,0.283,0.563,0.0,0.0642,0.681,139.15,499GXjmRXzKrZLmiWrhvuY,spotify:track:499GXjmRXzKrZLmiWrhvuY,150053,4,jazz
62,0.451,0.219,8,-7.462,1,0.0321,0.912,0.0,0.251,0.29,80.144,35fAfaeEMDKYWOnZGDr6NG,spotify:track:35fAfaeEMDKYWOnZGDr6NG,163474,4,jazz
63,0.269,0.258,3,-14.4,1,0.0424,0.849,0.000145,0.162,0.472,176.53,3Dwj9k9GC0Tm8nDvE9U5Pg,spotify:track:3Dwj9k9GC0Tm8nDvE9U5Pg,161173,5,jazz
64,0.292,0.487,5,-8.239,1,0.0285,0.615,0.0,0.178,0.531,93.309,4yRPGDmtIWZjhIPcEvPxsF,spotify:track:4yRPGDmtIWZjhIPcEvPxsF,157867,4,jazz
65,0.64,0.297,5,-9.299,1,0.0473,0.813,0.0,0.249,0.513,115.998,08RnPHoZRQr6BuD92JRvkk,spotify:track:08RnPHoZRQr6BuD92JRvkk,172933,4,jazz
66,0.285,0.142,3,-14.634,1,0.0356,0.849,0.00246,0.443,0.374,82.002,6pX2pj2rgiMky1DoIJTCoj,spotify:track:6pX2pj2rgiMky1DoIJTCoj,187040,4,jazz
67,0.306,0.174,6,-11.554,1,0.0347,0.694,0.0,0.605,0.218,78.143,6gEIFDwEixJQy6DbxToS77,spotify:track:6gEIFDwEixJQy6DbxToS77,189867,4,jazz
68,0.439,0.153,0,-17.529,0,0.115,0.783,0.0,0.289,0.317,57.285,5mRF9wpnR4j6QnRXJCNgoO,spotify:track:5mRF9wpnR4j6QnRXJCNgoO,521200,4,jazz
69,0.619,0.288,1,-11.199,1,0.0366,0.575,0.0,0.22,0.648,136.624,1nYBShHiR5XZTqQTSmAfHA,spotify:track:1nYBShHiR5XZTqQTSmAfHA,172040,4,jazz
70,0.683,0.187,4,-14.291,0,0.061,0.651,0.0,0.13,0.597,121.618,6fDN0uwvXXzQCusv36sjhZ,spotify:track:6fDN0uwvXXzQCusv36sjhZ,280400,4,jazz
71,0.39,0.05,4,-14.448,0,0.0544,0.909,0.000608,0.0832,0.16,174.401,4ur0Fd4coSwWtP8MWpkjR9,spotify:track:4ur0Fd4coSwWtP8MWpkjR9,164867,3,jazz
72,0.514,0.333,2,-10.817,1,0.0355,0.774,0.0,0.0888,0.458,68.189,3qTYzMkbzxqRtA2hlSz4Ba,spotify:track:3qTYzMkbzxqRtA2hlSz4Ba,133213,4,jazz
73,0.423,0.212,5,-11.44,0,0.0333,0.909,4.53e-05,0.116,0.2,112.187,7GfGULTcjWV5Np3xFNZ9hW,spotify:track:7GfGULTcjWV5Np3xFNZ9hW,337707,4,jazz
74,0.272,0.289,7,-8.079,1,0.0349,0.952,0.0,0.137,0.116,77.703,15MObStooR3cTaXIf1fQCX,spotify:track:15MObStooR3cTaXIf1fQCX,142867,3,jazz
76,0.516,0.248,0,-13.391,1,0.0388,0.804,0.000248,0.163,0.403,111.63,4W2LV899ys1sJTTlu40EPh,spotify:track:4W2LV899ys1sJTTlu40EPh,133680,4,jazz
77,0.283,0.146,3,-15.957,1,0.0369,0.958,0.00569,0.109,0.194,126.391,4LXa7I51n7gzUf2TKu9vpM,spotify:track:4LXa7I51n7gzUf2TKu9vpM,166413,5,jazz
78,0.472,0.0314,7,-18.006,1,0.0364,0.976,1.46e-05,0.15,0.194,135.555,0j3ideT0tRuIyRhOOUQjYa,spotify:track:0j3ideT0tRuIyRhOOUQjYa,182653,4,jazz
79,0.478,0.00776,10,-24.986,1,0.0614,0.983,0.78,0.105,0.215,114.27,4QwzVlAJSkcLeCNQ6Ug30P,spotify:track:4QwzVlAJSkcLeCNQ6Ug30P,499533,4,jazz
80,0.494,0.302,2,-10.51,0,0.0711,0.685,0.0,0.281,0.785,148.197,04kFa5D5by0or1IN6bI9N7,spotify:track:04kFa5D5by0or1IN6bI9N7,129267,4,jazz
81,0.446,0.409,7,-11.196,0,0.0579,0.753,0.0,0.0601,0.43,81.652,4waAobn5tpdqVoH9R8oDqc,spotify:track:4waAobn5tpdqVoH9R8oDqc,225933,4,jazz
82,0.186,0.17,5,-13.309,1,0.0406,0.903,0.123,0.169,0.0639,65.085,3CbN0iFlYubKNVsJHZPmuH,spotify:track:3CbN0iFlYubKNVsJHZPmuH,203773,4,jazz
83,0.492,0.2,7,-19.616,1,0.146,0.605,0.0,0.123,0.512,140.102,3HYAO6bacg5rW3hVH2qoHF,spotify:track:3HYAO6bacg5rW3hVH2qoHF,195107,4,jazz
84,0.421,0.0873,5,-16.897,1,0.0397,0.958,7.28e-05,0.234,0.0721,117.069,4NHNztFS67GSpnU611l74v,spotify:track:4NHNztFS67GSpnU611l74v,374750,4,jazz
85,0.517,0.0642,5,-16.543,1,0.0669,0.967,0.0,0.255,0.352,79.468,0W74XoidEMmssr9r7QwE44,spotify:track:0W74XoidEMmssr9r7QwE44,177007,3,jazz
86,0.451,0.0604,2,-20.696,0,0.0292,0.941,0.000218,0.118,0.211,65.692,7g4vp6gM7cpMCZabF6vWm6,spotify:track:7g4vp6gM7cpMCZabF6vWm6,150721,4,jazz
87,0.468,0.0104,10,-28.365,1,0.041,0.941,0.00233,0.137,0.233,107.255,7HqMu6Oa7jLQVDUuWiy6v2,spotify:track:7HqMu6Oa7jLQVDUuWiy6v2,146040,4,jazz
88,0.366,0.0551,3,-21.543,1,0.038,0.876,6.41e-05,0.224,0.24,94.657,3JByavtrnBqKpNzl18SGNI,spotify:track:3JByavtrnBqKpNzl18SGNI,219507,4,jazz
89,0.193,0.205,1,-16.639,0,0.0362,0.948,0.183,0.386,0.172,69.694,50zTR9gR9NGol94nv0rZXf,spotify:track:50zTR9gR9NGol94nv0rZXf,195627,4,jazz
90,0.216,0.18,10,-14.093,1,0.0311,0.957,0.00159,0.221,0.103,80.6,2ecdYdhDTfQ3P9rGQzFVi5,spotify:track:2ecdYdhDTfQ3P9rGQzFVi5,167724,3,jazz
91,0.511,0.538,7,-8.017,1,0.0337,0.687,0.0,0.167,0.227,117.939,6MbV4d7n6EGqq7wuGazsUw,spotify:track:6MbV4d7n6EGqq7wuGazsUw,186133,4,jazz
92,0.493,0.474,0,-9.817,1,0.071,0.81,0.000342,0.0887,0.712,203.464,4TktGfWqFoYgimmSo1ApQQ,spotify:track:4TktGfWqFoYgimmSo1ApQQ,182293,4,jazz
93,0.201,0.228,8,-14.509,1,0.0332,0.954,0.0189,0.112,0.0863,78.326,31Av0tiBUfxZhagZ5hZDIS,spotify:track:31Av0tiBUfxZhagZ5hZDIS,253160,4,jazz
94,0.699,0.147,7,-16.751,1,0.0501,0.881,0.0,0.128,0.437,116.689,3dn8g7gDYKEZxtcRQlEV67,spotify:track:3dn8g7gDYKEZxtcRQlEV67,220640,4,jazz
95,0.457,0.0479,9,-17.218,0,0.0373,0.981,1.11e-05,0.072,0.193,108.757,2fSlY7Sv6ZKcTOkp1ki9xL,spotify:track:2fSlY7Sv6ZKcTOkp1ki9xL,179453,1,jazz
96,0.311,0.251,8,-13.245,1,0.0319,0.95,0.000232,0.194,0.211,133.619,6QQZ902yIsQOHCusbHb3g9,spotify:track:6QQZ902yIsQOHCusbHb3g9,211133,4,jazz
97,0.484,0.0571,5,-20.86,0,0.0609,0.84,0.00334,0.0784,0.309,87.036,1ueC3LYUbZKlzkGf7rtnMb,spotify:track:1ueC3LYUbZKlzkGf7rtnMb,201547,4,jazz
98,0.555,0.143,8,-16.211,1,0.0474,0.939,1.49e-06,0.116,0.626,144.188,1gpAfQ8jtLxlqARnuhysFc,spotify:track:1gpAfQ8jtLxlqARnuhysFc,125947,4,jazz
99,0.716,0.18,1,-13.809,1,0.0579,0.678,0.0,0.141,0.719,80.45,5wK0I2nGDosuttrhkVHZnO,spotify:track:5wK0I2nGDosuttrhkVHZnO,122800,4,jazz
